ID,DOY,Date,Month,Period,Lat,Long,Temp,Temp_mean,Veg,Veg.21Day
378,13,13/Jan,1,LGM,50.00,20.00,-19.44,-19.13,0,0
379,14,14/Jan,1,LGM,50.00,20.00,-20.19,-19.68,0,0
380,15,15/Jan,1,LGM,50.00,20.00,-19.42,-19.90,0,0
381,16,16/Jan,1,LGM,50.00,20.00,-20.09,-20.23,0,0
382,17,17/Jan,1,LGM,50.00,20.00,-21.17,-20.39,0,0
383,18,18/Jan,1,LGM,50.00,20.00,-19.91,-19.20,0,0
384,19,19/Jan,1,LGM,50.00,20.00,-16.53,-16.90,0,0
385,20,20/Jan,1,LGM,50.00,20.00,-14.25,-14.47,0,0
386,21,21/Jan,1,LGM,50.00,20.00,-12.63,-13.41,0,0
387,22,22/Jan,1,LGM,50.00,20.00,-13.36,-13.30,0,0
388,23,23/Jan,1,LGM,50.00,20.00,-13.91,-14.00,0,0
389,24,24/Jan,1,LGM,50.00,20.00,-14.74,-15.17,0,0
390,25,25/Jan,1,LGM,50.00,20.00,-16.86,-16.32,0,0
391,26,26/Jan,1,LGM,50.00,20.00,-17.35,-17.02,0,0
392,27,27/Jan,1,LGM,50.00,20.00,-16.86,-17.13,0,0
393,28,28/Jan,1,LGM,50.00,20.00,-17.17,-16.40,0,0
394,29,29/Jan,1,LGM,50.00,20.00,-15.17,-15.43,0,0
395,30,30/Jan,1,LGM,50.00,20.00,-13.96,-13.96,0,0
396,31,31/Jan,1,LGM,50.00,20.00,-12.74,-13.18,0,0
397,32,01/Feb,2,LGM,50.00,20.00,-12.83,-12.70,0,0
398,33,02/Feb,2,LGM,50.00,20.00,-12.52,-12.95,0,0
399,34,03/Feb,2,LGM,50.00,20.00,-13.50,-13.23,0,0
400,35,04/Feb,2,LGM,50.00,20.00,-13.66,-14.00,0,0
401,36,05/Feb,2,LGM,50.00,20.00,-14.83,-14.72,0,0
402,37,06/Feb,2,LGM,50.00,20.00,-15.66,-16.02,0,0
403,38,07/Feb,2,LGM,50.00,20.00,-17.58,-17.39,0,0
404,39,08/Feb,2,LGM,50.00,20.00,-18.93,-18.66,0,0
405,40,09/Feb,2,LGM,50.00,20.00,-19.47,-19.02,0,0
406,41,10/Feb,2,LGM,50.00,20.00,-18.65,-19.55,0,0
407,42,11/Feb,2,LGM,50.00,20.00,-20.54,-19.32,0,0
408,43,12/Feb,2,LGM,50.00,20.00,-18.76,-18.70,0,0
409,44,13/Feb,2,LGM,50.00,20.00,-16.81,-17.62,0,0
410,45,14/Feb,2,LGM,50.00,20.00,-17.28,-17.08,0,0
411,46,15/Feb,2,LGM,50.00,20.00,-17.15,-17.18,0,0
412,47,16/Feb,2,LGM,50.00,20.00,-17.11,-16.95,0,0
413,48,17/Feb,2,LGM,50.00,20.00,-16.59,-16.12,0,0
414,49,18/Feb,2,LGM,50.00,20.00,-14.65,-16.25,0,0
415,50,19/Feb,2,LGM,50.00,20.00,-17.50,-16.91,0,0
416,51,20/Feb,2,LGM,50.00,20.00,-18.59,-18.65,0,0
417,52,21/Feb,2,LGM,50.00,20.00,-19.87,-20.14,0,0
418,53,22/Feb,2,LGM,50.00,20.00,-21.97,-20.05,0,0
419,54,23/Feb,2,LGM,50.00,20.00,-18.30,-18.45,0,0
420,55,24/Feb,2,LGM,50.00,20.00,-15.08,-15.58,0,0
421,56,25/Feb,2,LGM,50.00,20.00,-13.36,-13.77,0,0
422,57,26/Feb,2,LGM,50.00,20.00,-12.86,-13.76,0,0
423,58,27/Feb,2,LGM,50.00,20.00,-15.07,-14.60,0,0
424,59,28/Feb,2,LGM,50.00,20.00,-15.87,-15.49,0,0
425,60,01/Mar,3,LGM,50.00,20.00,-15.52,-16.13,0,0
426,61,02/Mar,3,LGM,50.00,20.00,-17.00,-16.05,0,0
427,62,03/Mar,3,LGM,50.00,20.00,-15.64,-15.66,0,0
428,63,04/Mar,3,LGM,50.00,20.00,-14.33,-14.44,0,0
429,64,05/Mar,3,LGM,50.00,20.00,-13.35,-13.73,0,0
430,65,06/Mar,3,LGM,50.00,20.00,-13.50,-13.65,0,0
431,66,07/Mar,3,LGM,50.00,20.00,-14.09,-13.99,0,0
432,67,08/Mar,3,LGM,50.00,20.00,-14.38,-13.88,0,0
433,68,09/Mar,3,LGM,50.00,20.00,-13.18,-13.81,0,0
434,69,10/Mar,3,LGM,50.00,20.00,-13.86,-14.21,0,0
435,70,11/Mar,3,LGM,50.00,20.00,-15.59,-14.75,0,0
436,71,12/Mar,3,LGM,50.00,20.00,-14.81,-15.43,0,0
437,72,13/Mar,3,LGM,50.00,20.00,-15.90,-15.83,0,0
438,73,14/Mar,3,LGM,50.00,20.00,-16.77,-15.91,0,0
439,74,15/Mar,3,LGM,50.00,20.00,-15.05,-15.28,0,0
440,75,16/Mar,3,LGM,50.00,20.00,-14.02,-14.11,0,0
441,76,17/Mar,3,LGM,50.00,20.00,-13.26,-13.72,0,0
442,77,18/Mar,3,LGM,50.00,20.00,-13.88,-13.51,0,0
443,78,19/Mar,3,LGM,50.00,20.00,-13.38,-13.68,0,0
444,79,20/Mar,3,LGM,50.00,20.00,-13.78,-14.05,0,0
445,80,21/Mar,3,LGM,50.00,20.00,-14.99,-14.98,0,0
446,81,22/Mar,3,LGM,50.00,20.00,-16.17,-15.28,0,0
447,82,23/Mar,3,LGM,50.00,20.00,-14.68,-15.04,0,0
448,83,24/Mar,3,LGM,50.00,20.00,-14.27,-14.97,0,0
449,84,25/Mar,3,LGM,50.00,20.00,-15.97,-15.38,0,0
450,85,26/Mar,3,LGM,50.00,20.00,-15.89,-15.29,0,0
451,86,27/Mar,3,LGM,50.00,20.00,-14.01,-14.27,0,0
452,87,28/Mar,3,LGM,50.00,20.00,-12.90,-12.90,0,0
453,88,29/Mar,3,LGM,50.00,20.00,-11.78,-12.34,0,0
454,89,30/Mar,3,LGM,50.00,20.00,-12.34,-12.45,0,0
455,90,31/Mar,3,LGM,50.00,20.00,-13.23,-12.33,0,0
456,91,01/Apr,4,LGM,50.00,20.00,-11.41,-11.51,0,0
457,92,02/Apr,4,LGM,50.00,20.00,-9.88,-10.64,0,0
458,93,03/Apr,4,LGM,50.00,20.00,-10.63,-9.60,0,0
459,94,04/Apr,4,LGM,50.00,20.00,-8.28,-8.99,0,0
460,95,05/Apr,4,LGM,50.00,20.00,-8.05,-8.48,0,0
461,96,06/Apr,4,LGM,50.00,20.00,-9.12,-9.09,0,0
462,97,07/Apr,4,LGM,50.00,20.00,-10.09,-9.74,0,0
463,98,08/Apr,4,LGM,50.00,20.00,-10.02,-9.98,0,0
464,99,09/Apr,4,LGM,50.00,20.00,-9.84,-9.59,0,0
465,100,10/Apr,4,LGM,50.00,20.00,-8.90,-8.99,0,0
466,101,11/Apr,4,LGM,50.00,20.00,-8.24,-7.94,0,0
467,102,12/Apr,4,LGM,50.00,20.00,-6.68,-7.53,0,0
468,103,13/Apr,4,LGM,50.00,20.00,-7.67,-7.24,0,0
469,104,14/Apr,4,LGM,50.00,20.00,-7.38,-7.39,0,0
470,105,15/Apr,4,LGM,50.00,20.00,-7.12,-6.48,0,0
471,106,16/Apr,4,LGM,50.00,20.00,-4.95,-5.54,0,0
472,107,17/Apr,4,LGM,50.00,20.00,-4.55,-4.67,0,0
473,108,18/Apr,4,LGM,50.00,20.00,-4.50,-4.72,0,0
474,109,19/Apr,4,LGM,50.00,20.00,-5.12,-4.70,0,0
475,110,20/Apr,4,LGM,50.00,20.00,-4.49,-4.68,0,0
476,111,21/Apr,4,LGM,50.00,20.00,-4.43,-4.99,0,0
477,112,22/Apr,4,LGM,50.00,20.00,-6.04,-5.29,0,0
478,113,23/Apr,4,LGM,50.00,20.00,-5.39,-5.41,0,0
479,114,24/Apr,4,LGM,50.00,20.00,-4.79,-4.86,0,0
480,115,25/Apr,4,LGM,50.00,20.00,-4.40,-4.22,0,0
481,116,26/Apr,4,LGM,50.00,20.00,-3.48,-3.70,0,0
482,117,27/Apr,4,LGM,50.00,20.00,-3.22,-3.11,0,0
483,118,28/Apr,4,LGM,50.00,20.00,-2.64,-2.65,0,0
484,119,29/Apr,4,LGM,50.00,20.00,-2.08,-2.28,0,0
485,120,30/Apr,4,LGM,50.00,20.00,-2.11,-2.43,0,0
486,121,01/May,5,LGM,50.00,20.00,-3.11,-2.72,0,0
487,122,02/May,5,LGM,50.00,20.00,-2.94,-3.16,0,0
488,123,03/May,5,LGM,50.00,20.00,-3.43,-3.35,0,0
489,124,04/May,5,LGM,50.00,20.00,-3.69,-3.37,0,0
490,125,05/May,5,LGM,50.00,20.00,-2.99,-2.49,0,0
491,126,06/May,5,LGM,50.00,20.00,-0.78,-1.09,0,0
492,127,07/May,5,LGM,50.00,20.00,0.49,-0.14,0,0
493,128,08/May,5,LGM,50.00,20.00,-0.14,0.06,0,0
494,129,09/May,5,LGM,50.00,20.00,-0.18,-0.09,0,0
495,130,10/May,5,LGM,50.00,20.00,0.04,0.22,0,0
496,131,11/May,5,LGM,50.00,20.00,0.79,1.05,0,0
497,132,12/May,5,LGM,50.00,20.00,2.31,1.48,0,0
498,133,13/May,5,LGM,50.00,20.00,1.34,1.85,0,0
499,134,14/May,5,LGM,50.00,20.00,1.91,2.03,0,0
500,135,15/May,5,LGM,50.00,20.00,2.85,2.34,0,0
501,136,16/May,5,LGM,50.00,20.00,2.26,2.40,0,0
502,137,17/May,5,LGM,50.00,20.00,2.10,2.16,0,0
503,138,18/May,5,LGM,50.00,20.00,2.12,2.40,0,0
504,139,19/May,5,LGM,50.00,20.00,2.99,2.55,0,0
505,140,20/May,5,LGM,50.00,20.00,2.53,2.80,0,0
506,141,21/May,5,LGM,50.00,20.00,2.88,2.71,0,0
507,142,22/May,5,LGM,50.00,20.00,2.72,2.75,0,0
508,143,23/May,5,LGM,50.00,20.00,2.65,2.37,0,0
509,144,24/May,5,LGM,50.00,20.00,1.75,2.34,0,0
510,145,25/May,5,LGM,50.00,20.00,2.63,2.63,0,0
511,146,26/May,5,LGM,50.00,20.00,3.52,3.18,0,0
512,147,27/May,5,LGM,50.00,20.00,3.38,3.72,0,0
513,148,28/May,5,LGM,50.00,20.00,4.27,4.03,0,0
514,149,29/May,5,LGM,50.00,20.00,4.44,4.86,0,0
515,150,30/May,5,LGM,50.00,20.00,5.86,5.62,0,0
516,151,31/May,5,LGM,50.00,20.00,6.57,6.16,0,0
517,152,01/Jun,6,LGM,50.00,20.00,6.06,6.30,0,0
518,153,02/Jun,6,LGM,50.00,20.00,6.26,6.19,0,0
519,154,03/Jun,6,LGM,50.00,20.00,6.25,6.42,0,0
520,155,04/Jun,6,LGM,50.00,20.00,6.75,6.98,0,0
521,156,05/Jun,6,LGM,50.00,20.00,7.94,7.53,0,0
522,157,06/Jun,6,LGM,50.00,20.00,7.90,8.00,0,0
523,158,07/Jun,6,LGM,50.00,20.00,8.15,8.05,0,0
524,159,08/Jun,6,LGM,50.00,20.00,8.09,8.16,0,0
525,160,09/Jun,6,LGM,50.00,20.00,8.24,8.23,0,0
526,161,10/Jun,6,LGM,50.00,20.00,8.37,8.61,0,0
527,162,11/Jun,6,LGM,50.00,20.00,9.22,9.29,0,0
528,163,12/Jun,6,LGM,50.00,20.00,10.29,10.10,0,0
529,164,13/Jun,6,LGM,50.00,20.00,10.80,10.40,0,0
530,165,14/Jun,6,LGM,50.00,20.00,10.10,10.33,0,0
531,166,15/Jun,6,LGM,50.00,20.00,10.08,10.20,0,0
532,167,16/Jun,6,LGM,50.00,20.00,10.41,10.24,0,0
533,168,17/Jun,6,LGM,50.00,20.00,10.23,10.17,0,0
534,169,18/Jun,6,LGM,50.00,20.00,9.88,10.16,0,0
535,170,19/Jun,6,LGM,50.00,20.00,10.36,10.23,0,0
536,171,20/Jun,6,LGM,50.00,20.00,10.45,10.57,0,0
537,172,21/Jun,6,LGM,50.00,20.00,10.91,10.98,0,0
538,173,22/Jun,6,LGM,50.00,20.00,11.57,11.41,0,0
539,174,23/Jun,6,LGM,50.00,20.00,11.76,11.88,0,0
540,175,24/Jun,6,LGM,50.00,20.00,12.30,11.83,0,0
541,176,25/Jun,6,LGM,50.00,20.00,11.42,11.25,0,0
542,177,26/Jun,6,LGM,50.00,20.00,10.04,10.56,0,0
543,178,27/Jun,6,LGM,50.00,20.00,10.22,10.03,0,0
544,179,28/Jun,6,LGM,50.00,20.00,9.84,10.29,0,0
545,180,29/Jun,6,LGM,50.00,20.00,10.82,10.38,0,0
546,181,30/Jun,6,LGM,50.00,20.00,10.48,10.59,0,0
547,182,01/Jul,7,LGM,50.00,20.00,10.48,10.70,0,0
548,183,02/Jul,7,LGM,50.00,20.00,11.13,11.07,0,0
549,184,03/Jul,7,LGM,50.00,20.00,11.59,11.48,0,0
550,185,04/Jul,7,LGM,50.00,20.00,11.73,11.84,0,0
551,186,05/Jul,7,LGM,50.00,20.00,12.19,12.15,0,0
552,187,06/Jul,7,LGM,50.00,20.00,12.54,11.90,0,0
553,188,07/Jul,7,LGM,50.00,20.00,10.97,11.41,0,0
554,189,08/Jul,7,LGM,50.00,20.00,10.72,10.68,0,0
555,190,09/Jul,7,LGM,50.00,20.00,10.36,10.75,0,0
556,191,10/Jul,7,LGM,50.00,20.00,11.17,11.36,0,0
557,192,11/Jul,7,LGM,50.00,20.00,12.56,11.85,0,0
558,193,12/Jul,7,LGM,50.00,20.00,11.83,11.80,0,0
559,194,13/Jul,7,LGM,50.00,20.00,11.02,11.48,0,0
560,195,14/Jul,7,LGM,50.00,20.00,11.60,11.55,0,0
561,196,15/Jul,7,LGM,50.00,20.00,12.03,11.88,0,0
562,197,16/Jul,7,LGM,50.00,20.00,12.00,12.16,0,0
563,198,17/Jul,7,LGM,50.00,20.00,12.45,12.11,0,0
564,199,18/Jul,7,LGM,50.00,20.00,11.87,12.22,0,0
565,200,19/Jul,7,LGM,50.00,20.00,12.33,12.01,0,0
566,201,20/Jul,7,LGM,50.00,20.00,11.84,11.86,0,0
567,202,21/Jul,7,LGM,50.00,20.00,11.42,11.59,0,0
568,203,22/Jul,7,LGM,50.00,20.00,11.52,11.18,0,0
569,204,23/Jul,7,LGM,50.00,20.00,10.59,11.04,0,0
570,205,24/Jul,7,LGM,50.00,20.00,11.01,11.39,0,0
571,206,25/Jul,7,LGM,50.00,20.00,12.57,12.15,0,0
572,207,26/Jul,7,LGM,50.00,20.00,12.88,12.85,0,0
573,208,27/Jul,7,LGM,50.00,20.00,13.09,12.72,0,0
574,209,28/Jul,7,LGM,50.00,20.00,12.18,12.17,0,0
575,210,29/Jul,7,LGM,50.00,20.00,11.25,11.37,0,0
576,211,30/Jul,7,LGM,50.00,20.00,10.68,10.81,0,0
577,212,31/Jul,7,LGM,50.00,20.00,10.49,10.61,0,0
578,213,01/Aug,8,LGM,50.00,20.00,10.67,10.72,0,0
579,214,02/Aug,8,LGM,50.00,20.00,10.99,10.94,0,0
580,215,03/Aug,8,LGM,50.00,20.00,11.16,10.86,0,0
581,216,04/Aug,8,LGM,50.00,20.00,10.44,10.58,0,0
582,217,05/Aug,8,LGM,50.00,20.00,10.14,10.32,0,0
583,218,06/Aug,8,LGM,50.00,20.00,10.38,10.05,0,0
584,219,07/Aug,8,LGM,50.00,20.00,9.64,9.73,0,0
585,220,08/Aug,8,LGM,50.00,20.00,9.17,9.72,0,0
586,221,09/Aug,8,LGM,50.00,20.00,10.36,10.49,0,0
587,222,10/Aug,8,LGM,50.00,20.00,11.94,11.32,0,0
588,223,11/Aug,8,LGM,50.00,20.00,11.65,11.63,0,0
589,224,12/Aug,8,LGM,50.00,20.00,11.31,11.48,0,0
590,225,13/Aug,8,LGM,50.00,20.00,11.47,11.37,0,0
591,226,14/Aug,8,LGM,50.00,20.00,11.32,11.00,0,0
592,227,15/Aug,8,LGM,50.00,20.00,10.20,10.04,0,0
593,228,16/Aug,8,LGM,50.00,20.00,8.60,9.08,0,0
594,229,17/Aug,8,LGM,50.00,20.00,8.44,8.81,0,0
595,230,18/Aug,8,LGM,50.00,20.00,9.39,9.08,0,0
596,231,19/Aug,8,LGM,50.00,20.00,9.41,9.38,0,0
597,232,20/Aug,8,LGM,50.00,20.00,9.35,9.71,0,0
598,233,21/Aug,8,LGM,50.00,20.00,10.36,9.84,0,0
599,234,22/Aug,8,LGM,50.00,20.00,9.81,9.88,0,0
600,235,23/Aug,8,LGM,50.00,20.00,9.47,9.76,0,0
601,236,24/Aug,8,LGM,50.00,20.00,10.01,9.92,0,0
602,237,25/Aug,8,LGM,50.00,20.00,10.28,10.21,0,0
603,238,26/Aug,8,LGM,50.00,20.00,10.35,10.09,0,0
604,239,27/Aug,8,LGM,50.00,20.00,9.64,9.70,0,0
605,240,28/Aug,8,LGM,50.00,20.00,9.12,9.41,0,0
606,241,29/Aug,8,LGM,50.00,20.00,9.46,9.39,0,0
607,242,30/Aug,8,LGM,50.00,20.00,9.59,9.54,0,0
608,243,31/Aug,8,LGM,50.00,20.00,9.56,9.28,0,0
609,244,01/Sep,9,LGM,50.00,20.00,8.70,9.07,0,0
610,245,02/Sep,9,LGM,50.00,20.00,8.94,9.06,0,0
611,246,03/Sep,9,LGM,50.00,20.00,9.54,9.25,0,0
612,247,04/Sep,9,LGM,50.00,20.00,9.27,9.57,0,0
613,248,05/Sep,9,LGM,50.00,20.00,9.91,9.42,0,0
614,249,06/Sep,9,LGM,50.00,20.00,9.09,8.93,0,0
615,250,07/Sep,9,LGM,50.00,20.00,7.80,8.17,0,0
616,251,08/Sep,9,LGM,50.00,20.00,7.62,7.51,0,0
617,252,09/Sep,9,LGM,50.00,20.00,7.10,6.73,0,0
618,253,10/Sep,9,LGM,50.00,20.00,5.47,5.97,0,0
619,254,11/Sep,9,LGM,50.00,20.00,5.33,5.30,0,0
620,255,12/Sep,9,LGM,50.00,20.00,5.09,5.14,0,0
621,256,13/Sep,9,LGM,50.00,20.00,5.00,4.91,0,0
622,257,14/Sep,9,LGM,50.00,20.00,4.65,4.63,0,0
623,258,15/Sep,9,LGM,50.00,20.00,4.25,4.37,0,0
624,259,16/Sep,9,LGM,50.00,20.00,4.20,4.50,0,0
625,260,17/Sep,9,LGM,50.00,20.00,5.04,4.91,0,0
626,261,18/Sep,9,LGM,50.00,20.00,5.49,5.28,0,0
627,262,19/Sep,9,LGM,50.00,20.00,5.31,5.45,0,0
628,263,20/Sep,9,LGM,50.00,20.00,5.55,5.48,0,0
629,264,21/Sep,9,LGM,50.00,20.00,5.58,5.55,0,0
630,265,22/Sep,9,LGM,50.00,20.00,5.51,5.35,0,0
631,266,23/Sep,9,LGM,50.00,20.00,4.97,5.19,0,0
632,267,24/Sep,9,LGM,50.00,20.00,5.08,5.20,0,0
633,268,25/Sep,9,LGM,50.00,20.00,5.54,5.37,0,0
634,269,26/Sep,9,LGM,50.00,20.00,5.48,5.31,0,0
635,270,27/Sep,9,LGM,50.00,20.00,4.91,4.80,0,0
636,271,28/Sep,9,LGM,50.00,20.00,4.02,4.14,0,0
637,272,29/Sep,9,LGM,50.00,20.00,3.48,3.17,0,0
638,273,30/Sep,9,LGM,50.00,20.00,2.00,2.40,0,0
639,274,01/Oct,10,LGM,50.00,20.00,1.73,1.69,0,0
640,275,02/Oct,10,LGM,50.00,20.00,1.33,1.06,0,0
641,276,03/Oct,10,LGM,50.00,20.00,0.11,0.19,0,0
642,277,04/Oct,10,LGM,50.00,20.00,-0.88,-0.43,0,0
643,278,05/Oct,10,LGM,50.00,20.00,-0.52,-0.60,0,0
644,279,06/Oct,10,LGM,50.00,20.00,-0.40,-0.46,0,0
645,280,07/Oct,10,LGM,50.00,20.00,-0.47,-0.46,0,0
646,281,08/Oct,10,LGM,50.00,20.00,-0.51,-0.80,0,0
647,282,09/Oct,10,LGM,50.00,20.00,-1.42,-1.19,0,0
648,283,10/Oct,10,LGM,50.00,20.00,-1.65,-1.38,0,0
649,284,11/Oct,10,LGM,50.00,20.00,-1.07,-1.01,0,0
650,285,12/Oct,10,LGM,50.00,20.00,-0.31,-0.66,0,0
651,286,13/Oct,10,LGM,50.00,20.00,-0.61,-0.37,0,0
652,287,14/Oct,10,LGM,50.00,20.00,-0.20,-0.26,0,0
653,288,15/Oct,10,LGM,50.00,20.00,0.03,-0.30,0,0
654,289,16/Oct,10,LGM,50.00,20.00,-0.72,-0.62,0,0
655,290,17/Oct,10,LGM,50.00,20.00,-1.18,-1.25,0,0
656,291,18/Oct,10,LGM,50.00,20.00,-1.86,-1.94,0,0
657,292,19/Oct,10,LGM,50.00,20.00,-2.77,-2.68,0,0
658,293,20/Oct,10,LGM,50.00,20.00,-3.42,-3.43,0,0
659,294,21/Oct,10,LGM,50.00,20.00,-4.11,-4.00,0,0
660,295,22/Oct,10,LGM,50.00,20.00,-4.47,-4.50,0,0
661,296,23/Oct,10,LGM,50.00,20.00,-4.92,-4.50,0,0
662,297,24/Oct,10,LGM,50.00,20.00,-4.10,-4.02,0,0
663,298,25/Oct,10,LGM,50.00,20.00,-3.05,-3.82,0,0
664,299,26/Oct,10,LGM,50.00,20.00,-4.30,-4.40,0,0
665,300,27/Oct,10,LGM,50.00,20.00,-5.86,-5.95,0,0
666,301,28/Oct,10,LGM,50.00,20.00,-7.68,-7.22,0,0
667,302,29/Oct,10,LGM,50.00,20.00,-8.11,-7.78,0,0
668,303,30/Oct,10,LGM,50.00,20.00,-7.54,-7.85,0,0
669,304,31/Oct,10,LGM,50.00,20.00,-7.89,-8.10,0,0
670,305,01/Nov,11,LGM,50.00,20.00,-8.87,-9.24,0,0
671,306,02/Nov,11,LGM,50.00,20.00,-10.96,-10.62,0,0
672,307,03/Nov,11,LGM,50.00,20.00,-12.02,-11.57,0,0
673,308,04/Nov,11,LGM,50.00,20.00,-11.72,-11.82,0,0
674,309,05/Nov,11,LGM,50.00,20.00,-11.73,-11.17,0,0
675,310,06/Nov,11,LGM,50.00,20.00,-10.06,-10.02,0,0
676,311,07/Nov,11,LGM,50.00,20.00,-8.27,-8.20,0,0
677,312,08/Nov,11,LGM,50.00,20.00,-6.27,-7.54,0,0
678,313,09/Nov,11,LGM,50.00,20.00,-8.07,-7.50,0,0
679,314,10/Nov,11,LGM,50.00,20.00,-8.15,-8.30,0,0
680,315,11/Nov,11,LGM,50.00,20.00,-8.68,-8.23,0,0
681,316,12/Nov,11,LGM,50.00,20.00,-7.87,-8.27,0,0
682,317,13/Nov,11,LGM,50.00,20.00,-8.27,-8.29,0,0
683,318,14/Nov,11,LGM,50.00,20.00,-8.74,-8.84,0,0
684,319,15/Nov,11,LGM,50.00,20.00,-9.50,-9.62,0,0
685,320,16/Nov,11,LGM,50.00,20.00,-10.61,-10.83,0,0
686,321,17/Nov,11,LGM,50.00,20.00,-12.39,-12.35,0,0
687,322,18/Nov,11,LGM,50.00,20.00,-14.04,-13.97,0,0
688,323,19/Nov,11,LGM,50.00,20.00,-15.47,-14.48,0,0
689,324,20/Nov,11,LGM,50.00,20.00,-13.94,-14.02,0,0
690,325,21/Nov,11,LGM,50.00,20.00,-12.65,-12.88,0,0
691,326,22/Nov,11,LGM,50.00,20.00,-12.06,-12.35,0,0
692,327,23/Nov,11,LGM,50.00,20.00,-12.33,-12.86,0,0
693,328,24/Nov,11,LGM,50.00,20.00,-14.20,-14.59,0,0
694,329,25/Nov,11,LGM,50.00,20.00,-17.24,-16.25,0,0
695,330,26/Nov,11,LGM,50.00,20.00,-17.31,-16.82,0,0
696,331,27/Nov,11,LGM,50.00,20.00,-15.90,-16.49,0,0
697,332,28/Nov,11,LGM,50.00,20.00,-16.26,-16.63,0,0
698,333,29/Nov,11,LGM,50.00,20.00,-17.73,-17.54,0,0
699,334,30/Nov,11,LGM,50.00,20.00,-18.63,-17.75,0,0
700,335,01/Dec,12,LGM,50.00,20.00,-16.89,-16.80,0,0
701,336,02/Dec,12,LGM,50.00,20.00,-14.87,-16.10,0,0
702,337,03/Dec,12,LGM,50.00,20.00,-16.55,-16.09,0,0
703,338,04/Dec,12,LGM,50.00,20.00,-16.86,-16.27,0,0
704,339,05/Dec,12,LGM,50.00,20.00,-15.39,-15.89,0,0
705,340,06/Dec,12,LGM,50.00,20.00,-15.42,-14.79,0,0
706,341,07/Dec,12,LGM,50.00,20.00,-13.57,-14.08,0,0
707,342,08/Dec,12,LGM,50.00,20.00,-13.25,-13.25,0,0
708,343,09/Dec,12,LGM,50.00,20.00,-12.93,-13.79,0,0
709,344,10/Dec,12,LGM,50.00,20.00,-15.20,-14.50,0,0
710,345,11/Dec,12,LGM,50.00,20.00,-15.36,-15.79,0,0
711,346,12/Dec,12,LGM,50.00,20.00,-16.81,-16.46,0,0
712,347,13/Dec,12,LGM,50.00,20.00,-17.20,-17.61,0,0
713,348,14/Dec,12,LGM,50.00,20.00,-18.81,-18.95,0,0
714,349,15/Dec,12,LGM,50.00,20.00,-20.84,-20.20,0,0
715,350,16/Dec,12,LGM,50.00,20.00,-20.94,-21.62,0,0
716,351,17/Dec,12,LGM,50.00,20.00,-23.07,-22.48,0,0
717,352,18/Dec,12,LGM,50.00,20.00,-23.42,-22.62,0,0
718,353,19/Dec,12,LGM,50.00,20.00,-21.37,-21.97,0,0
719,354,20/Dec,12,LGM,50.00,20.00,-21.12,-20.98,0,0
720,355,21/Dec,12,LGM,50.00,20.00,-20.44,-20.81,0,0
721,356,22/Dec,12,LGM,50.00,20.00,-20.88,-20.33,0,0
722,357,23/Dec,12,LGM,50.00,20.00,-19.68,-19.49,0,0
723,358,24/Dec,12,LGM,50.00,20.00,-17.90,-19.27,0,0
724,359,25/Dec,12,LGM,50.00,20.00,-20.24,-18.65,0,0
725,360,26/Dec,12,LGM,50.00,20.00,-17.82,-18.71,0,0
726,361,27/Dec,12,LGM,50.00,20.00,-18.07,-18.38,0,0
727,362,28/Dec,12,LGM,50.00,20.00,-19.24,-19.18,0,0
728,363,29/Dec,12,LGM,50.00,20.00,-20.23,-19.63,0,0
729,364,30/Dec,12,LGM,50.00,20.00,-19.42,-18.78,0,0
730,365,31/Dec,12,LGM,50.00,20.00,-16.69,-19.79,0,0
731,1,01/Jan,1,LGM,52.50,20.00,-23.27,-21.85,0,0
732,2,02/Jan,1,LGM,52.50,20.00,-25.58,-24.81,0,0
733,3,03/Jan,1,LGM,52.50,20.00,-25.57,-26.12,0,0
734,4,04/Jan,1,LGM,52.50,20.00,-27.22,-26.48,0,0
735,5,05/Jan,1,LGM,52.50,20.00,-26.66,-27.00,0,0
736,6,06/Jan,1,LGM,52.50,20.00,-27.12,-27.28,0,0
737,7,07/Jan,1,LGM,52.50,20.00,-28.07,-27.34,0,0
738,8,08/Jan,1,LGM,52.50,20.00,-26.84,-26.61,0,0
739,9,09/Jan,1,LGM,52.50,20.00,-24.91,-25.66,0,0
740,10,10/Jan,1,LGM,52.50,20.00,-25.24,-24.89,0,0
741,11,11/Jan,1,LGM,52.50,20.00,-24.53,-25.71,0,0
742,12,12/Jan,1,LGM,52.50,20.00,-27.35,-26.57,0,0
743,13,13/Jan,1,LGM,52.50,20.00,-27.83,-27.37,0,0
744,14,14/Jan,1,LGM,52.50,20.00,-26.92,-27.52,0,0
745,15,15/Jan,1,LGM,52.50,20.00,-27.82,-27.90,0,0
746,16,16/Jan,1,LGM,52.50,20.00,-28.97,-27.79,0,0
747,17,17/Jan,1,LGM,52.50,20.00,-26.57,-26.99,0,0
748,18,18/Jan,1,LGM,52.50,20.00,-25.44,-25.53,0,0
749,19,19/Jan,1,LGM,52.50,20.00,-24.57,-24.45,0,0
750,20,20/Jan,1,LGM,52.50,20.00,-23.33,-22.93,0,0
751,21,21/Jan,1,LGM,52.50,20.00,-20.89,-21.52,0,0
752,22,22/Jan,1,LGM,52.50,20.00,-20.34,-21.09,0,0
753,23,23/Jan,1,LGM,52.50,20.00,-22.04,-22.22,0,0
