"","ID","DOY","Date","Month","Period","Lat","Long","Temp","Temp_mean","Veg","Veg.21Day"
"327",327,327,"23/Nov",11,"GI-5.1",47.5,20,-8.05,-8.52,0,0
"328",328,328,"24/Nov",11,"GI-5.1",47.5,20,-9.31,-9.21,0,0
"329",329,329,"25/Nov",11,"GI-5.1",47.5,20,-10.27,-9.81,0,0
"330",330,330,"26/Nov",11,"GI-5.1",47.5,20,-9.86,-10.24,0,0
"331",331,331,"27/Nov",11,"GI-5.1",47.5,20,-10.59,-10.66,0,0
"332",332,332,"28/Nov",11,"GI-5.1",47.5,20,-11.54,-11.18,0,0
"333",333,333,"29/Nov",11,"GI-5.1",47.5,20,-11.41,-11.58,0,0
"334",334,334,"30/Nov",11,"GI-5.1",47.5,20,-11.8,-11.82,0,0
"335",335,335,"01/Dec",12,"GI-5.1",47.5,20,-12.06,-11.28,0,0
"336",336,336,"02/Dec",12,"GI-5.1",47.5,20,-10.18,-11.2,0,0
"337",337,337,"03/Dec",12,"GI-5.1",47.5,20,-11.36,-11.38,0,0
"338",338,338,"04/Dec",12,"GI-5.1",47.5,20,-12.61,-11.81,0,0
"339",339,339,"05/Dec",12,"GI-5.1",47.5,20,-11.47,-11.82,0,0
"340",340,340,"06/Dec",12,"GI-5.1",47.5,20,-11.38,-11.16,0,0
"341",341,341,"07/Dec",12,"GI-5.1",47.5,20,-10.63,-10.56,0,0
"342",342,342,"08/Dec",12,"GI-5.1",47.5,20,-9.66,-9.84,0,0
"343",343,343,"09/Dec",12,"GI-5.1",47.5,20,-9.22,-9.97,0,0
"344",344,344,"10/Dec",12,"GI-5.1",47.5,20,-11.03,-10.6,0,0
"345",345,345,"11/Dec",12,"GI-5.1",47.5,20,-11.54,-11.32,0,0
"346",346,346,"12/Dec",12,"GI-5.1",47.5,20,-11.39,-11.49,0,0
"347",347,347,"13/Dec",12,"GI-5.1",47.5,20,-11.55,-11.69,0,0
"348",348,348,"14/Dec",12,"GI-5.1",47.5,20,-12.12,-11.82,0,0
"349",349,349,"15/Dec",12,"GI-5.1",47.5,20,-11.78,-12.41,0,0
"350",350,350,"16/Dec",12,"GI-5.1",47.5,20,-13.32,-13.79,0,0
"351",351,351,"17/Dec",12,"GI-5.1",47.5,20,-16.27,-15.48,0,0
"352",352,352,"18/Dec",12,"GI-5.1",47.5,20,-16.84,-16.12,0,0
"353",353,353,"19/Dec",12,"GI-5.1",47.5,20,-15.26,-15.35,0,0
"354",354,354,"20/Dec",12,"GI-5.1",47.5,20,-13.95,-14.58,0,0
"355",355,355,"21/Dec",12,"GI-5.1",47.5,20,-14.54,-14.3,0,0
"356",356,356,"22/Dec",12,"GI-5.1",47.5,20,-14.41,-14.05,0,0
"357",357,357,"23/Dec",12,"GI-5.1",47.5,20,-13.19,-13.14,0,0
"358",358,358,"24/Dec",12,"GI-5.1",47.5,20,-11.82,-12.95,0,0
"359",359,359,"25/Dec",12,"GI-5.1",47.5,20,-13.85,-12.49,0,0
"360",360,360,"26/Dec",12,"GI-5.1",47.5,20,-11.79,-12.51,0,0
"361",361,361,"27/Dec",12,"GI-5.1",47.5,20,-11.89,-12.54,0,0
"362",362,362,"28/Dec",12,"GI-5.1",47.5,20,-13.95,-13.52,0,0
"363",363,363,"29/Dec",12,"GI-5.1",47.5,20,-14.71,-14.86,0,0
"364",364,364,"30/Dec",12,"GI-5.1",47.5,20,-15.92,-15.13,0,0
"365",365,365,"31/Dec",12,"GI-5.1",47.5,20,-14.76,-15.81,0,0
"366",366,1,"01/Jan",1,"GI-5.1",50,20,-16.54,-15.95,0,0
"367",367,2,"02/Jan",1,"GI-5.1",50,20,-16.76,-16.85,0,0
"368",368,3,"03/Jan",1,"GI-5.1",50,20,-17.26,-17.56,0,0
"369",369,4,"04/Jan",1,"GI-5.1",50,20,-18.67,-17.4,0,0
"370",370,5,"05/Jan",1,"GI-5.1",50,20,-16.26,-16.99,0,0
"371",371,6,"06/Jan",1,"GI-5.1",50,20,-16.05,-16.92,0,0
"372",372,7,"07/Jan",1,"GI-5.1",50,20,-18.46,-17.37,0,0
"373",373,8,"08/Jan",1,"GI-5.1",50,20,-17.59,-17.77,0,0
"374",374,9,"09/Jan",1,"GI-5.1",50,20,-17.25,-17.44,0,0
"375",375,10,"10/Jan",1,"GI-5.1",50,20,-17.49,-16.92,0,0
"376",376,11,"11/Jan",1,"GI-5.1",50,20,-16.01,-16.49,0,0
"377",377,12,"12/Jan",1,"GI-5.1",50,20,-15.96,-16.54,0,0
"378",378,13,"13/Jan",1,"GI-5.1",50,20,-17.64,-17.33,0,0
"379",379,14,"14/Jan",1,"GI-5.1",50,20,-18.39,-17.88,0,0
"380",380,15,"15/Jan",1,"GI-5.1",50,20,-17.62,-18.1,0,0
"381",381,16,"16/Jan",1,"GI-5.1",50,20,-18.29,-18.43,0,0
"382",382,17,"17/Jan",1,"GI-5.1",50,20,-19.37,-18.59,0,0
"383",383,18,"18/Jan",1,"GI-5.1",50,20,-18.11,-17.4,0,0
"384",384,19,"19/Jan",1,"GI-5.1",50,20,-14.73,-15.1,0,0
"385",385,20,"20/Jan",1,"GI-5.1",50,20,-12.45,-12.67,0,0
"386",386,21,"21/Jan",1,"GI-5.1",50,20,-10.83,-11.61,0,0
"387",387,22,"22/Jan",1,"GI-5.1",50,20,-11.56,-11.5,0,0
"388",388,23,"23/Jan",1,"GI-5.1",50,20,-12.11,-12.2,0,0
"389",389,24,"24/Jan",1,"GI-5.1",50,20,-12.94,-13.37,0,0
"390",390,25,"25/Jan",1,"GI-5.1",50,20,-15.06,-14.52,0,0
"391",391,26,"26/Jan",1,"GI-5.1",50,20,-15.55,-15.22,0,0
"392",392,27,"27/Jan",1,"GI-5.1",50,20,-15.06,-15.33,0,0
"393",393,28,"28/Jan",1,"GI-5.1",50,20,-15.37,-14.6,0,0
"394",394,29,"29/Jan",1,"GI-5.1",50,20,-13.37,-13.63,0,0
"395",395,30,"30/Jan",1,"GI-5.1",50,20,-12.16,-12.16,0,0
"396",396,31,"31/Jan",1,"GI-5.1",50,20,-10.94,-11.38,0,0
"397",397,32,"01/Feb",2,"GI-5.1",50,20,-11.13,-11,0,0
"398",398,33,"02/Feb",2,"GI-5.1",50,20,-10.82,-11.25,0,0
"399",399,34,"03/Feb",2,"GI-5.1",50,20,-11.8,-11.53,0,0
"400",400,35,"04/Feb",2,"GI-5.1",50,20,-11.96,-12.3,0,0
"401",401,36,"05/Feb",2,"GI-5.1",50,20,-13.13,-13.02,0,0
"402",402,37,"06/Feb",2,"GI-5.1",50,20,-13.96,-14.32,0,0
"403",403,38,"07/Feb",2,"GI-5.1",50,20,-15.88,-15.69,0,0
"404",404,39,"08/Feb",2,"GI-5.1",50,20,-17.23,-16.96,0,0
"405",405,40,"09/Feb",2,"GI-5.1",50,20,-17.77,-17.32,0,0
"406",406,41,"10/Feb",2,"GI-5.1",50,20,-16.95,-17.85,0,0
"407",407,42,"11/Feb",2,"GI-5.1",50,20,-18.84,-17.62,0,0
"408",408,43,"12/Feb",2,"GI-5.1",50,20,-17.06,-17,0,0
"409",409,44,"13/Feb",2,"GI-5.1",50,20,-15.11,-15.92,0,0
"410",410,45,"14/Feb",2,"GI-5.1",50,20,-15.58,-15.38,0,0
"411",411,46,"15/Feb",2,"GI-5.1",50,20,-15.45,-15.48,0,0
"412",412,47,"16/Feb",2,"GI-5.1",50,20,-15.41,-15.25,0,0
"413",413,48,"17/Feb",2,"GI-5.1",50,20,-14.89,-14.42,0,0
"414",414,49,"18/Feb",2,"GI-5.1",50,20,-12.95,-14.55,0,0
"415",415,50,"19/Feb",2,"GI-5.1",50,20,-15.8,-15.21,0,0
"416",416,51,"20/Feb",2,"GI-5.1",50,20,-16.89,-16.95,0,0
"417",417,52,"21/Feb",2,"GI-5.1",50,20,-18.17,-18.44,0,0
"418",418,53,"22/Feb",2,"GI-5.1",50,20,-20.27,-18.35,0,0
"419",419,54,"23/Feb",2,"GI-5.1",50,20,-16.6,-16.75,0,0
"420",420,55,"24/Feb",2,"GI-5.1",50,20,-13.38,-13.88,0,0
"421",421,56,"25/Feb",2,"GI-5.1",50,20,-11.66,-12.07,0,0
"422",422,57,"26/Feb",2,"GI-5.1",50,20,-11.16,-12.06,0,0
"423",423,58,"27/Feb",2,"GI-5.1",50,20,-13.37,-12.9,0,0
"424",424,59,"28/Feb",2,"GI-5.1",50,20,-14.17,-13.79,0,0
"425",425,60,"01/Mar",3,"GI-5.1",50,20,-13.52,-14.13,0,0
"426",426,61,"02/Mar",3,"GI-5.1",50,20,-15,-14.05,0,0
"427",427,62,"03/Mar",3,"GI-5.1",50,20,-13.64,-13.66,0,0
"428",428,63,"04/Mar",3,"GI-5.1",50,20,-12.33,-12.44,0,0
"429",429,64,"05/Mar",3,"GI-5.1",50,20,-11.35,-11.73,0,0
"430",430,65,"06/Mar",3,"GI-5.1",50,20,-11.5,-11.65,0,0
"431",431,66,"07/Mar",3,"GI-5.1",50,20,-12.09,-11.99,0,0
"432",432,67,"08/Mar",3,"GI-5.1",50,20,-12.38,-11.88,0,0
"433",433,68,"09/Mar",3,"GI-5.1",50,20,-11.18,-11.81,0,0
"434",434,69,"10/Mar",3,"GI-5.1",50,20,-11.86,-12.21,0,0
"435",435,70,"11/Mar",3,"GI-5.1",50,20,-13.59,-12.75,0,0
"436",436,71,"12/Mar",3,"GI-5.1",50,20,-12.81,-13.43,0,0
"437",437,72,"13/Mar",3,"GI-5.1",50,20,-13.9,-13.83,0,0
"438",438,73,"14/Mar",3,"GI-5.1",50,20,-14.77,-13.91,0,0
"439",439,74,"15/Mar",3,"GI-5.1",50,20,-13.05,-13.28,0,0
"440",440,75,"16/Mar",3,"GI-5.1",50,20,-12.02,-12.11,0,0
"441",441,76,"17/Mar",3,"GI-5.1",50,20,-11.26,-11.72,0,0
"442",442,77,"18/Mar",3,"GI-5.1",50,20,-11.88,-11.51,0,0
"443",443,78,"19/Mar",3,"GI-5.1",50,20,-11.38,-11.68,0,0
"444",444,79,"20/Mar",3,"GI-5.1",50,20,-11.78,-12.05,0,0
"445",445,80,"21/Mar",3,"GI-5.1",50,20,-12.99,-12.98,0,0
"446",446,81,"22/Mar",3,"GI-5.1",50,20,-14.17,-13.28,0,0
"447",447,82,"23/Mar",3,"GI-5.1",50,20,-12.68,-13.04,0,0
"448",448,83,"24/Mar",3,"GI-5.1",50,20,-12.27,-12.97,0,0
"449",449,84,"25/Mar",3,"GI-5.1",50,20,-13.97,-13.38,0,0
"450",450,85,"26/Mar",3,"GI-5.1",50,20,-13.89,-13.29,0,0
"451",451,86,"27/Mar",3,"GI-5.1",50,20,-12.01,-12.27,0,0
"452",452,87,"28/Mar",3,"GI-5.1",50,20,-10.9,-10.9,0,0
"453",453,88,"29/Mar",3,"GI-5.1",50,20,-9.78,-10.34,0,0
"454",454,89,"30/Mar",3,"GI-5.1",50,20,-10.34,-10.45,0,0
"455",455,90,"31/Mar",3,"GI-5.1",50,20,-11.23,-10.33,0,0
"456",456,91,"01/Apr",4,"GI-5.1",50,20,-9.21,-9.31,0,0
"457",457,92,"02/Apr",4,"GI-5.1",50,20,-7.68,-8.44,0,0
"458",458,93,"03/Apr",4,"GI-5.1",50,20,-8.43,-7.4,0,0
"459",459,94,"04/Apr",4,"GI-5.1",50,20,-6.08,-6.79,0,0
"460",460,95,"05/Apr",4,"GI-5.1",50,20,-5.85,-6.28,0,0
"461",461,96,"06/Apr",4,"GI-5.1",50,20,-6.92,-6.89,0,0
"462",462,97,"07/Apr",4,"GI-5.1",50,20,-7.89,-7.54,0,0
"463",463,98,"08/Apr",4,"GI-5.1",50,20,-7.82,-7.78,0,0
"464",464,99,"09/Apr",4,"GI-5.1",50,20,-7.64,-7.39,0,0
"465",465,100,"10/Apr",4,"GI-5.1",50,20,-6.7,-6.79,0,0
"466",466,101,"11/Apr",4,"GI-5.1",50,20,-6.04,-5.74,0,0
"467",467,102,"12/Apr",4,"GI-5.1",50,20,-4.48,-5.33,0,0
"468",468,103,"13/Apr",4,"GI-5.1",50,20,-5.47,-5.04,0,0
"469",469,104,"14/Apr",4,"GI-5.1",50,20,-5.18,-5.19,0,0
"470",470,105,"15/Apr",4,"GI-5.1",50,20,-4.92,-4.28,0,0
"471",471,106,"16/Apr",4,"GI-5.1",50,20,-2.75,-3.34,0,0
"472",472,107,"17/Apr",4,"GI-5.1",50,20,-2.35,-2.47,0,0
"473",473,108,"18/Apr",4,"GI-5.1",50,20,-2.3,-2.52,0,0
"474",474,109,"19/Apr",4,"GI-5.1",50,20,-2.92,-2.5,0,0
"475",475,110,"20/Apr",4,"GI-5.1",50,20,-2.29,-2.48,0,0
"476",476,111,"21/Apr",4,"GI-5.1",50,20,-2.23,-2.79,0,0
"477",477,112,"22/Apr",4,"GI-5.1",50,20,-3.84,-3.09,0,0
"478",478,113,"23/Apr",4,"GI-5.1",50,20,-3.19,-3.21,0,0
"479",479,114,"24/Apr",4,"GI-5.1",50,20,-2.59,-2.66,0,0
"480",480,115,"25/Apr",4,"GI-5.1",50,20,-2.2,-2.02,0,0
"481",481,116,"26/Apr",4,"GI-5.1",50,20,-1.28,-1.5,0,0
"482",482,117,"27/Apr",4,"GI-5.1",50,20,-1.02,-0.91,0,0
"483",483,118,"28/Apr",4,"GI-5.1",50,20,-0.44,-0.45,0,0
"484",484,119,"29/Apr",4,"GI-5.1",50,20,0.12,-0.0799999999999996,0,0
"485",485,120,"30/Apr",4,"GI-5.1",50,20,0.0900000000000003,-0.23,0,0
"486",486,121,"01/May",5,"GI-5.1",50,20,-0.91,-0.52,0,0
"487",487,122,"02/May",5,"GI-5.1",50,20,-0.74,-0.96,0,0
"488",488,123,"03/May",5,"GI-5.1",50,20,-1.23,-1.15,0,0
"489",489,124,"04/May",5,"GI-5.1",50,20,-1.49,-1.17,0,0
"490",490,125,"05/May",5,"GI-5.1",50,20,-0.79,-0.29,0,0
"491",491,126,"06/May",5,"GI-5.1",50,20,1.42,1.11,0,0
"492",492,127,"07/May",5,"GI-5.1",50,20,2.69,2.06,0,0
"493",493,128,"08/May",5,"GI-5.1",50,20,2.06,2.26,0,0
"494",494,129,"09/May",5,"GI-5.1",50,20,2.02,2.11,0,0
"495",495,130,"10/May",5,"GI-5.1",50,20,2.24,2.42,0,0
"496",496,131,"11/May",5,"GI-5.1",50,20,2.99,3.25,0,0
"497",497,132,"12/May",5,"GI-5.1",50,20,4.51,3.68,0,0
"498",498,133,"13/May",5,"GI-5.1",50,20,3.54,4.05,0,0
"499",499,134,"14/May",5,"GI-5.1",50,20,4.11,4.23,0,0
"500",500,135,"15/May",5,"GI-5.1",50,20,5.05,4.54,0,0
"501",501,136,"16/May",5,"GI-5.1",50,20,4.46,4.6,0,0
"502",502,137,"17/May",5,"GI-5.1",50,20,4.3,4.36,0,0
"503",503,138,"18/May",5,"GI-5.1",50,20,4.32,4.6,0,0
"504",504,139,"19/May",5,"GI-5.1",50,20,5.19,4.75,0,0
"505",505,140,"20/May",5,"GI-5.1",50,20,4.73,5,1,0
"506",506,141,"21/May",5,"GI-5.1",50,20,5.08,4.91,0,0
"507",507,142,"22/May",5,"GI-5.1",50,20,4.92,4.95,0,0
"508",508,143,"23/May",5,"GI-5.1",50,20,4.85,4.57,0,0
"509",509,144,"24/May",5,"GI-5.1",50,20,3.95,4.54,0,0
"510",510,145,"25/May",5,"GI-5.1",50,20,4.83,4.83,0,0
"511",511,146,"26/May",5,"GI-5.1",50,20,5.72,5.38,1,1
"512",512,147,"27/May",5,"GI-5.1",50,20,5.58,5.92,1,1
"513",513,148,"28/May",5,"GI-5.1",50,20,6.47,6.23,1,1
"514",514,149,"29/May",5,"GI-5.1",50,20,6.64,7.06,1,1
"515",515,150,"30/May",5,"GI-5.1",50,20,8.06,7.82,1,1
"516",516,151,"31/May",5,"GI-5.1",50,20,8.77,8.36,1,1
"517",517,152,"01/Jun",6,"GI-5.1",50,20,7.46,7.7,1,1
"518",518,153,"02/Jun",6,"GI-5.1",50,20,7.66,7.59,1,1
"519",519,154,"03/Jun",6,"GI-5.1",50,20,7.65,7.82,1,1
"520",520,155,"04/Jun",6,"GI-5.1",50,20,8.15,8.38,1,1
"521",521,156,"05/Jun",6,"GI-5.1",50,20,9.34,8.93,1,1
"522",522,157,"06/Jun",6,"GI-5.1",50,20,9.3,9.4,1,1
"523",523,158,"07/Jun",6,"GI-5.1",50,20,9.55,9.45,1,1
"524",524,159,"08/Jun",6,"GI-5.1",50,20,9.49,9.56,1,1
"525",525,160,"09/Jun",6,"GI-5.1",50,20,9.64,9.63,1,1
"526",526,161,"10/Jun",6,"GI-5.1",50,20,9.77,10.01,1,1
"527",527,162,"11/Jun",6,"GI-5.1",50,20,10.62,10.69,1,1
"528",528,163,"12/Jun",6,"GI-5.1",50,20,11.69,11.5,1,1
"529",529,164,"13/Jun",6,"GI-5.1",50,20,12.2,11.8,1,1
"530",530,165,"14/Jun",6,"GI-5.1",50,20,11.5,11.73,1,1
"531",531,166,"15/Jun",6,"GI-5.1",50,20,11.48,11.6,1,1
"532",532,167,"16/Jun",6,"GI-5.1",50,20,11.81,11.64,1,1
"533",533,168,"17/Jun",6,"GI-5.1",50,20,11.63,11.57,1,1
"534",534,169,"18/Jun",6,"GI-5.1",50,20,11.28,11.56,1,1
"535",535,170,"19/Jun",6,"GI-5.1",50,20,11.76,11.63,1,1
"536",536,171,"20/Jun",6,"GI-5.1",50,20,11.85,11.97,1,1
"537",537,172,"21/Jun",6,"GI-5.1",50,20,12.31,12.38,1,1
"538",538,173,"22/Jun",6,"GI-5.1",50,20,12.97,12.81,1,1
"539",539,174,"23/Jun",6,"GI-5.1",50,20,13.16,13.28,1,1
"540",540,175,"24/Jun",6,"GI-5.1",50,20,13.7,13.23,1,1
"541",541,176,"25/Jun",6,"GI-5.1",50,20,12.82,12.65,1,1
"542",542,177,"26/Jun",6,"GI-5.1",50,20,11.44,11.96,1,1
"543",543,178,"27/Jun",6,"GI-5.1",50,20,11.62,11.43,1,1
"544",544,179,"28/Jun",6,"GI-5.1",50,20,11.24,11.69,1,1
"545",545,180,"29/Jun",6,"GI-5.1",50,20,12.22,11.78,1,1
"546",546,181,"30/Jun",6,"GI-5.1",50,20,11.88,11.99,1,1
"547",547,182,"01/Jul",7,"GI-5.1",50,20,11.98,12.2,1,1
"548",548,183,"02/Jul",7,"GI-5.1",50,20,12.63,12.57,1,1
"549",549,184,"03/Jul",7,"GI-5.1",50,20,13.09,12.98,1,1
"550",550,185,"04/Jul",7,"GI-5.1",50,20,13.23,13.34,1,1
"551",551,186,"05/Jul",7,"GI-5.1",50,20,13.69,13.65,1,1
"552",552,187,"06/Jul",7,"GI-5.1",50,20,14.04,13.4,1,1
"553",553,188,"07/Jul",7,"GI-5.1",50,20,12.47,12.91,1,1
"554",554,189,"08/Jul",7,"GI-5.1",50,20,12.22,12.18,1,1
"555",555,190,"09/Jul",7,"GI-5.1",50,20,11.86,12.25,1,1
"556",556,191,"10/Jul",7,"GI-5.1",50,20,12.67,12.86,1,1
"557",557,192,"11/Jul",7,"GI-5.1",50,20,14.06,13.35,1,1
"558",558,193,"12/Jul",7,"GI-5.1",50,20,13.33,13.3,1,1
"559",559,194,"13/Jul",7,"GI-5.1",50,20,12.52,12.98,1,1
"560",560,195,"14/Jul",7,"GI-5.1",50,20,13.1,13.05,1,1
"561",561,196,"15/Jul",7,"GI-5.1",50,20,13.53,13.38,1,1
"562",562,197,"16/Jul",7,"GI-5.1",50,20,13.5,13.66,1,1
"563",563,198,"17/Jul",7,"GI-5.1",50,20,13.95,13.61,1,1
"564",564,199,"18/Jul",7,"GI-5.1",50,20,13.37,13.72,1,1
"565",565,200,"19/Jul",7,"GI-5.1",50,20,13.83,13.51,1,1
"566",566,201,"20/Jul",7,"GI-5.1",50,20,13.34,13.36,1,1
"567",567,202,"21/Jul",7,"GI-5.1",50,20,12.92,13.09,1,1
"568",568,203,"22/Jul",7,"GI-5.1",50,20,13.02,12.68,1,1
"569",569,204,"23/Jul",7,"GI-5.1",50,20,12.09,12.54,1,1
"570",570,205,"24/Jul",7,"GI-5.1",50,20,12.51,12.89,1,1
"571",571,206,"25/Jul",7,"GI-5.1",50,20,14.07,13.65,1,1
"572",572,207,"26/Jul",7,"GI-5.1",50,20,14.38,14.35,1,1
"573",573,208,"27/Jul",7,"GI-5.1",50,20,14.59,14.22,1,1
"574",574,209,"28/Jul",7,"GI-5.1",50,20,13.68,13.67,1,1
"575",575,210,"29/Jul",7,"GI-5.1",50,20,12.75,12.87,1,1
"576",576,211,"30/Jul",7,"GI-5.1",50,20,12.18,12.31,1,1
"577",577,212,"31/Jul",7,"GI-5.1",50,20,11.99,12.11,1,1
"578",578,213,"01/Aug",8,"GI-5.1",50,20,12.07,12.12,1,1
"579",579,214,"02/Aug",8,"GI-5.1",50,20,12.39,12.34,1,1
"580",580,215,"03/Aug",8,"GI-5.1",50,20,12.56,12.26,1,1
"581",581,216,"04/Aug",8,"GI-5.1",50,20,11.84,11.98,1,1
"582",582,217,"05/Aug",8,"GI-5.1",50,20,11.54,11.72,1,1
"583",583,218,"06/Aug",8,"GI-5.1",50,20,11.78,11.45,1,1
"584",584,219,"07/Aug",8,"GI-5.1",50,20,11.04,11.13,1,1
"585",585,220,"08/Aug",8,"GI-5.1",50,20,10.57,11.12,1,1
"586",586,221,"09/Aug",8,"GI-5.1",50,20,11.76,11.89,1,1
"587",587,222,"10/Aug",8,"GI-5.1",50,20,13.34,12.72,1,1
"588",588,223,"11/Aug",8,"GI-5.1",50,20,13.05,13.03,1,1
"589",589,224,"12/Aug",8,"GI-5.1",50,20,12.71,12.88,1,1
"590",590,225,"13/Aug",8,"GI-5.1",50,20,12.87,12.77,1,1
"591",591,226,"14/Aug",8,"GI-5.1",50,20,12.72,12.4,1,1
"592",592,227,"15/Aug",8,"GI-5.1",50,20,11.6,11.44,1,1
"593",593,228,"16/Aug",8,"GI-5.1",50,20,10,10.48,1,1
"594",594,229,"17/Aug",8,"GI-5.1",50,20,9.84,10.21,1,1
"595",595,230,"18/Aug",8,"GI-5.1",50,20,10.79,10.48,1,1
"596",596,231,"19/Aug",8,"GI-5.1",50,20,10.81,10.78,1,1
"597",597,232,"20/Aug",8,"GI-5.1",50,20,10.75,11.11,1,1
"598",598,233,"21/Aug",8,"GI-5.1",50,20,11.76,11.24,1,1
"599",599,234,"22/Aug",8,"GI-5.1",50,20,11.21,11.28,1,1
"600",600,235,"23/Aug",8,"GI-5.1",50,20,10.87,11.16,1,1
"601",601,236,"24/Aug",8,"GI-5.1",50,20,11.41,11.32,1,1
"602",602,237,"25/Aug",8,"GI-5.1",50,20,11.68,11.61,1,1
"603",603,238,"26/Aug",8,"GI-5.1",50,20,11.75,11.49,1,1
"604",604,239,"27/Aug",8,"GI-5.1",50,20,11.04,11.1,1,1
"605",605,240,"28/Aug",8,"GI-5.1",50,20,10.52,10.81,1,1
"606",606,241,"29/Aug",8,"GI-5.1",50,20,10.86,10.79,1,1
"607",607,242,"30/Aug",8,"GI-5.1",50,20,10.99,10.94,1,1
"608",608,243,"31/Aug",8,"GI-5.1",50,20,10.96,10.68,1,1
"609",609,244,"01/Sep",9,"GI-5.1",50,20,10.2,10.57,1,1
"610",610,245,"02/Sep",9,"GI-5.1",50,20,10.44,10.56,1,1
"611",611,246,"03/Sep",9,"GI-5.1",50,20,11.04,10.75,1,1
"612",612,247,"04/Sep",9,"GI-5.1",50,20,10.77,11.07,1,1
"613",613,248,"05/Sep",9,"GI-5.1",50,20,11.41,10.92,1,1
"614",614,249,"06/Sep",9,"GI-5.1",50,20,10.59,10.43,1,1
"615",615,250,"07/Sep",9,"GI-5.1",50,20,9.3,9.67,1,1
"616",616,251,"08/Sep",9,"GI-5.1",50,20,9.12,9.01,1,1
"617",617,252,"09/Sep",9,"GI-5.1",50,20,8.6,8.23,1,1
"618",618,253,"10/Sep",9,"GI-5.1",50,20,6.97,7.47,1,1
"619",619,254,"11/Sep",9,"GI-5.1",50,20,6.83,6.8,1,1
"620",620,255,"12/Sep",9,"GI-5.1",50,20,6.59,6.64,1,1
"621",621,256,"13/Sep",9,"GI-5.1",50,20,6.5,6.41,1,1
"622",622,257,"14/Sep",9,"GI-5.1",50,20,6.15,6.13,1,1
"623",623,258,"15/Sep",9,"GI-5.1",50,20,5.75,5.87,1,1
"624",624,259,"16/Sep",9,"GI-5.1",50,20,5.7,6,1,1
"625",625,260,"17/Sep",9,"GI-5.1",50,20,6.54,6.41,1,1
"626",626,261,"18/Sep",9,"GI-5.1",50,20,6.99,6.78,1,1
"627",627,262,"19/Sep",9,"GI-5.1",50,20,6.81,6.95,1,1
"628",628,263,"20/Sep",9,"GI-5.1",50,20,7.05,6.98,1,1
"629",629,264,"21/Sep",9,"GI-5.1",50,20,7.08,7.05,1,1
"630",630,265,"22/Sep",9,"GI-5.1",50,20,7.01,6.85,1,1
"631",631,266,"23/Sep",9,"GI-5.1",50,20,6.47,6.69,1,1
"632",632,267,"24/Sep",9,"GI-5.1",50,20,6.58,6.7,1,1
"633",633,268,"25/Sep",9,"GI-5.1",50,20,7.04,6.87,1,1
"634",634,269,"26/Sep",9,"GI-5.1",50,20,6.98,6.81,1,1
"635",635,270,"27/Sep",9,"GI-5.1",50,20,6.41,6.3,1,1
"636",636,271,"28/Sep",9,"GI-5.1",50,20,5.52,5.64,1,1
"637",637,272,"29/Sep",9,"GI-5.1",50,20,4.98,4.67,0,0
"638",638,273,"30/Sep",9,"GI-5.1",50,20,3.5,3.9,0,0
"639",639,274,"01/Oct",10,"GI-5.1",50,20,3.33,3.29,0,0
"640",640,275,"02/Oct",10,"GI-5.1",50,20,2.93,2.66,0,0
"641",641,276,"03/Oct",10,"GI-5.1",50,20,1.71,1.79,0,0
"642",642,277,"04/Oct",10,"GI-5.1",50,20,0.72,1.17,0,0
"643",643,278,"05/Oct",10,"GI-5.1",50,20,1.08,1,0,0
"644",644,279,"06/Oct",10,"GI-5.1",50,20,1.2,1.14,0,0
"645",645,280,"07/Oct",10,"GI-5.1",50,20,1.13,1.14,0,0
"646",646,281,"08/Oct",10,"GI-5.1",50,20,1.09,0.8,0,0
"647",647,282,"09/Oct",10,"GI-5.1",50,20,0.18,0.41,0,0
"648",648,283,"10/Oct",10,"GI-5.1",50,20,-0.0499999999999998,0.22,0,0
"649",649,284,"11/Oct",10,"GI-5.1",50,20,0.53,0.59,0,0
"650",650,285,"12/Oct",10,"GI-5.1",50,20,1.29,0.94,0,0
"651",651,286,"13/Oct",10,"GI-5.1",50,20,0.99,1.23,0,0
"652",652,287,"14/Oct",10,"GI-5.1",50,20,1.4,1.34,0,0
"653",653,288,"15/Oct",10,"GI-5.1",50,20,1.63,1.3,0,0
"654",654,289,"16/Oct",10,"GI-5.1",50,20,0.88,0.98,0,0
"655",655,290,"17/Oct",10,"GI-5.1",50,20,0.42,0.35,0,0
"656",656,291,"18/Oct",10,"GI-5.1",50,20,-0.26,-0.34,0,0
"657",657,292,"19/Oct",10,"GI-5.1",50,20,-1.17,-1.08,0,0
"658",658,293,"20/Oct",10,"GI-5.1",50,20,-1.82,-1.83,0,0
"659",659,294,"21/Oct",10,"GI-5.1",50,20,-2.51,-2.4,0,0
"660",660,295,"22/Oct",10,"GI-5.1",50,20,-2.87,-2.9,0,0
"661",661,296,"23/Oct",10,"GI-5.1",50,20,-3.32,-2.9,0,0
"662",662,297,"24/Oct",10,"GI-5.1",50,20,-2.5,-2.42,0,0
"663",663,298,"25/Oct",10,"GI-5.1",50,20,-1.45,-2.22,0,0
"664",664,299,"26/Oct",10,"GI-5.1",50,20,-2.7,-2.8,0,0
"665",665,300,"27/Oct",10,"GI-5.1",50,20,-4.26,-4.35,0,0
